geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000075,Rochford,,E92000001E07000075,Rochford,"1082",18.7871801080722
E06000045,Southampton,,E92000001E06000045,Southampton,"1054",1.17394748039029
W06000010,Carmarthenshire,Sir Gaerfyrddin,W92000004W06000010,Carmarthenshire,"1258",16.5915888463844
E07000052,West Dorset,,E92000001E07000052,West Dorset,"1156",15.5062979959669
E09000006,Bromley,,E92000001E09000006,Bromley,"1600",8.54839390296507
95XX,North Down,,N9200000295XX,North Down,"1365",114.684251050174
E06000020,Telford and Wrekin,,E92000001E06000020,Telford and Wrekin,"743",1.77647919833388
E07000196,South Staffordshire,,E92000001E07000196,South Staffordshire,"949",1.62947251716722
E07000115,Tonbridge and Malling,,E92000001E07000115,Tonbridge and Malling,"1175",4.92017972163947
95MM,Derry,,N9200000295MM,Derry,"1549",172.830251714427
E07000033,Bolsover,,E92000001E07000033,Bolsover,"648",7.94547599119953
E07000222,Warwick,,E92000001E07000222,Warwick,"784",2.89348899732908
E07000035,Derbyshire Dales,,E92000001E07000035,Derbyshire Dales,"644",8.273816147184
S12000030,Stirling,,S92000003S12000030,Stirling,"1486",23.3017326470421
