geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E06000042,Milton Keynes,,E92000001E06000042,Milton Keynes,Burnham,60.1603499708003
E06000002,Middlesbrough,,E92000001E06000002,Middlesbrough,Middlesbrough,4.01865778454595
S12000008,East Ayrshire,,S92000003S12000008,East Ayrshire,Silloth,86.5789000286606
95VV,Newry and Mourne,,N9200000295VV,Newry and Mourne,PortErin,98.6877276012236
S12000041,Angus,,S92000003S12000041,Angus,EastMarshes,115.849465222821
E07000006,South Bucks,,E92000001E07000006,South Bucks,Burnham,7.48165240423086
E07000044,South Hams,,E92000001E07000044,South Hams,Kingsbridge,11.2637226848277
E07000007,Wycombe,,E92000001E07000007,Wycombe,Burnham,15.5167970562941
E07000069,Castle Point,,E92000001E07000069,Castle Point,Benfleet,2.48565526834662
E07000228,Mid Sussex,,E92000001E07000228,Mid Sussex,Lewes,16.8145467485711
E07000009,East Cambridgeshire,,E92000001E07000009,East Cambridgeshire,Wisbech,38.5552057767096
E07000206,Waveney,,E92000001E07000206,Waveney,Beccles,3.45995704537107
E06000043,Brighton and Hove,,E92000001E06000043,Brighton and Hove,Brighton,2.88033623012507
E07000163,Craven,,E92000001E07000163,Craven,Lancaster,40.758740114559
S12000021,North Ayrshire,,S92000003S12000021,North Ayrshire,Silloth,132.161981861103
E08000016,Barnsley,,E92000001E08000016,Barnsley,Selby,43.1953154819931
E07000100,St Albans,,E92000001E07000100,St Albans,London,32.6987980775783
E07000178,Oxford,,E92000001E07000178,Oxford,Earley,38.3226234354914
E07000076,Tendring,,E92000001E07000076,Tendring,SaintOsyth,7.82938845572466
E07000215,Tandridge,,E92000001E07000215,Tandridge,Greenwich,27.5635334126192
E07000135,Oadby and Wigston,,E92000001E07000135,Oadby and Wigston,MarketDeeping,53.4728513003564
E07000067,Braintree,,E92000001E07000067,Braintree,Maldon,22.2293219490805
E08000012,Liverpool,,E92000001E08000012,Liverpool,Liverpool,4.83808681278967
E07000091,New Forest,,E92000001E07000091,New Forest,Redbridge,12.9719010963761
E08000019,Sheffield,,E92000001E08000019,Sheffield,Stockwith,49.5129446570334
E08000015,Wirral,,E92000001E08000015,Wirral,Dawpool,5.65743453983973
E06000028,Bournemouth,,E92000001E06000028,Bournemouth,Christchurch,4.79281288223593
E07000028,Carlisle,,E92000001E07000028,Carlisle,Carlisle,11.9315415609201
E07000235,Malvern Hills,,E92000001E07000235,Malvern Hills,Worcester,12.4187977981556
E07000123,Preston,,E92000001E07000123,Preston,Preston,7.13414206789722
E07000139,North Kesteven,,E92000001E07000139,North Kesteven,Lincoln,18.1559992678371
S12000017,Highland,,S92000003S12000017,Highland,EastMarshes,265.658306922101
W06000009,Pembrokeshire,Sir Benfro,W92000004W06000009,Pembrokeshire,Nolton,3.81236369575231
E07000167,Ryedale,,E92000001E07000167,Ryedale,Scarborough,31.0978686263342
E06000022,Bath and North East Somerset,,E92000001E06000022,Bath and North East Somerset,Bristol_CityDocks,13.1940165138401
E07000192,Cannock Chase,,E92000001E07000192,Cannock Chase,Madeley,33.4902921261065
E07000061,Eastbourne,,E92000001E07000061,Eastbourne,Eastbourne,1.46468887997242
